customer_id,signup_date,acquisition_channel,cac,initial_plan,age,country,churned,ltv
C005417,2023-07-25,Paid Search,110.26,Standard,47,Canada,1,159.92
C005418,2022-11-24,Email,25.55,Premium,42,UK,1,39.99
C005419,2023-03-03,Social Media,40.88,Standard,43,Germany,1,59.97
C005420,2023-10-19,Email,30.68,Standard,18,Germany,1,319.84
C005421,2023-07-29,Email,51.07,Basic,48,Canada,1,9.99
C005422,2022-03-26,Affiliate,51.25,Standard,54,US,1,459.77
C005423,2023-09-14,Email,22.59,Basic,41,US,1,59.96
C005424,2022-06-06,Email,47.1,Basic,24,Canada,0,9.99
C005425,2023-09-11,Paid Search,73.73,Standard,45,Canada,1,19.99
C005426,2023-09-27,Email,27.11,Standard,33,France,0,139.93
C005427,2023-10-22,Social Media,63.15,Basic,46,Germany,1,49.95
C005428,2023-03-21,Social Media,48.96,Basic,20,Germany,0,299.84
C005429,2022-01-20,Social Media,46.31,Standard,34,Australia,1,199.9
C005430,2022-08-04,Affiliate,53.41,Basic,45,France,1,49.95
C005431,2023-04-28,Affiliate,39.71,Basic,44,France,0,159.84
C005432,2022-06-28,Paid Search,100.81,Standard,35,France,1,299.85
C005433,2022-02-25,Referral,36.2,Premium,33,Canada,1,79.98
C005434,2022-04-26,Social Media,40.53,Standard,47,US,0,19.99
C005435,2022-02-22,Affiliate,21.91,Basic,39,Australia,1,39.96
C005436,2022-09-16,Referral,38.19,Basic,36,France,0,19.98
C005437,2022-09-27,Paid Search,96.42,Standard,60,Canada,0,459.77
C005438,2023-07-04,Referral,25.34,Basic,41,Germany,1,9.99
C005439,2023-05-28,Social Media,50.06,Basic,39,Canada,0,9.99
C005440,2023-10-26,Affiliate,45.36,Basic,43,France,1,19.98
C005441,2022-12-03,Affiliate,34.96,Basic,60,Canada,0,19.98
C005442,2022-06-05,Paid Search,110.25,Standard,41,Canada,0,239.88
C005443,2023-07-20,Organic,26.68,Standard,55,Canada,0,79.96
C005444,2023-05-13,Affiliate,43.91,Standard,41,France,1,359.82
C005445,2022-04-11,Affiliate,36.35,Basic,51,Canada,1,9.99
C005446,2023-10-06,Affiliate,24.7,Basic,28,UK,1,0.0
C005447,2022-08-07,Affiliate,49.44,Standard,58,Canada,0,499.75
C005448,2023-03-31,Organic,16.01,Basic,34,Germany,0,79.92
C005449,2023-08-31,Referral,45.34,Basic,64,Germany,1,19.98
C005450,2023-11-17,Email,39.57,Standard,62,UK,0,179.91
C005451,2022-10-25,Organic,21.12,Standard,54,Canada,0,539.73
C005452,2022-02-12,Email,48.51,Basic,36,Canada,0,9.99
C005453,2023-02-17,Organic,12.45,Basic,56,Germany,1,9.99
C005454,2022-04-14,Organic,11.56,Basic,61,US,1,19.98
C005455,2023-11-06,Organic,25.16,Basic,20,Germany,1,9.99
C005456,2023-04-17,Email,51.62,Basic,20,Germany,1,399.76
C005457,2023-07-11,Referral,48.03,Basic,51,Canada,1,139.89
C005458,2022-11-18,Affiliate,23.91,Premium,27,US,0,979.72
C005459,2023-01-09,Email,52.42,Basic,53,France,1,39.96
C005460,2023-03-11,Referral,36.07,Basic,30,Germany,1,279.83
C005461,2023-05-14,Paid Search,75.76,Standard,40,Australia,1,79.96
C005462,2023-06-24,Email,36.3,Basic,47,UK,1,69.93
C005463,2022-05-17,Email,41.53,Basic,23,UK,1,149.92
C005464,2022-08-25,Social Media,71.01,Standard,57,US,1,139.93
C005465,2022-03-18,Social Media,39.48,Standard,37,UK,1,19.99
C005466,2023-05-20,Affiliate,32.39,Standard,45,Germany,1,19.99
C005467,2023-11-20,Paid Search,71.96,Standard,64,France,0,239.88
C005468,2023-02-28,Referral,50.75,Premium,62,Canada,1,319.92
C005469,2023-06-17,Organic,13.92,Standard,60,US,0,379.81
C005470,2023-11-12,Organic,28.28,Standard,32,Canada,1,39.98
C005471,2023-10-06,Referral,53.74,Standard,27,Germany,1,119.94
C005472,2022-01-26,Email,26.96,Standard,29,Australia,1,19.99
C005473,2023-03-02,Paid Search,112.78,Basic,55,Canada,1,9.99
C005474,2022-03-11,Paid Search,112.04,Premium,51,Germany,0,279.93
C005475,2023-03-16,Email,24.15,Standard,61,UK,1,339.83
C005476,2022-07-20,Paid Search,55.29,Standard,28,Canada,1,39.98
C005477,2022-06-12,Referral,23.3,Basic,49,Australia,1,59.94
C005478,2023-07-14,Email,52.24,Basic,39,France,0,139.86
C005479,2022-11-10,Referral,59.07,Standard,46,Canada,1,19.99
C005480,2023-10-07,Affiliate,30.91,Premium,62,UK,0,1359.66
C005481,2022-07-05,Social Media,64.32,Basic,36,US,0,489.74
C005482,2022-04-23,Email,23.9,Standard,52,Australia,1,99.95
C005483,2022-12-17,Organic,14.28,Premium,30,France,1,39.99
C005484,2022-01-19,Affiliate,33.53,Basic,53,Australia,1,19.98
C005485,2023-10-21,Email,24.01,Standard,46,Australia,0,239.88
C005486,2023-03-16,Email,32.04,Basic,35,Germany,1,39.96
C005487,2022-03-24,Social Media,49.1,Basic,19,US,1,9.99
C005488,2022-09-25,Affiliate,40.89,Basic,38,Canada,0,19.98
C005489,2022-03-03,Organic,12.23,Basic,52,UK,1,0.0
C005490,2023-02-03,Organic,13.91,Standard,43,Canada,0,579.71
C005491,2023-04-25,Referral,21.85,Standard,44,Australia,1,139.93
C005492,2023-11-12,Referral,37.42,Premium,33,Germany,1,1039.74
C005493,2023-01-22,Paid Search,101.83,Basic,48,Germany,0,59.94
C005494,2023-11-01,Referral,47.56,Basic,44,UK,1,209.86
C005495,2022-04-07,Referral,25.89,Basic,51,France,1,49.95
C005496,2023-02-09,Email,21.97,Basic,50,Germany,0,139.86
C005497,2023-08-12,Paid Search,53.13,Premium,60,UK,0,619.76
C005498,2023-02-01,Social Media,62.72,Standard,34,France,1,39.98
C005499,2023-03-16,Referral,31.94,Standard,23,Germany,0,499.75
C005500,2022-02-07,Social Media,65.9,Standard,32,France,1,39.98
C005501,2023-11-30,Organic,17.74,Premium,54,US,1,39.99
C005502,2023-08-02,Affiliate,48.39,Basic,18,UK,0,339.66
C005503,2022-11-02,Paid Search,73.54,Standard,25,Australia,1,139.93
C005504,2023-09-03,Referral,47.31,Basic,22,Australia,0,529.65
C005505,2023-01-18,Email,42.95,Basic,52,UK,1,59.94
C005506,2023-08-17,Referral,38.58,Basic,35,UK,1,49.95
C005507,2022-05-01,Social Media,76.11,Basic,33,Australia,1,259.81
C005508,2023-02-12,Affiliate,25.54,Premium,28,Germany,1,559.86
C005509,2022-01-04,Paid Search,62.2,Basic,65,US,1,39.96
C005510,2023-07-18,Affiliate,40.4,Basic,35,France,1,9.99
C005511,2022-01-11,Paid Search,110.54,Premium,32,UK,1,79.98
C005512,2023-01-12,Email,29.23,Standard,37,UK,0,519.74
C005513,2023-11-30,Email,45.55,Basic,41,Germany,1,59.94
C005514,2022-09-03,Social Media,72.56,Basic,39,Canada,1,89.91
C005515,2023-01-22,Email,28.71,Standard,40,US,1,119.94
C005516,2022-01-27,Paid Search,101.41,Basic,23,UK,1,19.98
C005517,2023-07-11,Paid Search,63.26,Standard,41,France,0,239.88
C005518,2023-10-13,Email,48.26,Standard,18,UK,1,39.98
C005519,2022-12-14,Email,38.15,Basic,49,US,0,9.99
C005520,2023-05-13,Affiliate,21.07,Basic,44,France,0,289.71
C005521,2023-04-08,Organic,27.87,Basic,26,Canada,0,9.99
C005522,2023-01-27,Organic,16.6,Premium,34,France,1,39.99
C005523,2022-08-26,Affiliate,45.25,Standard,31,UK,0,319.84
C005524,2023-04-04,Referral,42.34,Basic,53,Germany,1,19.98
C005525,2023-02-18,Referral,38.59,Standard,21,US,1,39.98
C005526,2023-02-02,Social Media,41.22,Basic,59,Australia,1,199.8
C005527,2023-08-25,Affiliate,38.2,Standard,32,US,1,19.99
C005528,2023-10-17,Referral,50.41,Basic,32,UK,1,59.96
C005529,2022-09-28,Email,51.65,Standard,64,Australia,1,79.96
C005530,2023-04-08,Social Media,75.62,Premium,34,Canada,1,39.99
C005531,2022-04-30,Organic,16.04,Basic,52,US,0,19.98
C005532,2023-08-24,Social Media,65.05,Premium,64,UK,1,119.97
C005533,2022-04-30,Email,23.71,Basic,19,Canada,0,239.85
C005534,2022-10-24,Paid Search,83.86,Basic,55,Canada,1,19.98
C005535,2023-08-17,Affiliate,55.59,Standard,44,US,1,79.96
C005536,2022-04-18,Organic,11.02,Premium,54,Germany,1,1159.71
C005537,2023-02-06,Social Media,74.06,Basic,61,Australia,0,9.99
C005538,2022-12-26,Referral,33.66,Basic,54,Germany,1,9.99
C005539,2022-06-05,Paid Search,77.12,Standard,36,France,1,219.89
C005540,2022-12-12,Social Media,77.16,Standard,31,France,1,59.97
C005541,2022-01-11,Email,40.3,Premium,42,France,1,39.99
C005542,2022-12-24,Affiliate,36.67,Standard,42,Australia,0,519.74
C005543,2023-08-28,Affiliate,43.9,Premium,59,Australia,0,519.87
C005544,2023-02-22,Organic,14.37,Basic,44,France,1,49.96
C005545,2023-05-03,Organic,22.5,Premium,46,Germany,1,199.95
C005546,2023-03-26,Email,34.98,Basic,59,UK,1,89.91
C005547,2023-08-07,Email,55.72,Basic,42,UK,1,69.93
C005548,2023-05-24,Referral,43.57,Premium,46,US,1,39.99
C005549,2023-11-18,Organic,11.1,Basic,33,Canada,1,39.96
C005550,2022-05-07,Paid Search,88.77,Basic,29,Australia,0,69.93
C005551,2022-02-03,Referral,41.59,Premium,28,Canada,0,119.97
C005552,2022-07-26,Paid Search,66.23,Standard,33,US,0,659.67
C005553,2022-05-27,Paid Search,93.17,Premium,34,Canada,1,519.87
C005554,2023-01-24,Organic,25.75,Standard,19,Germany,1,39.98
C005555,2023-08-03,Social Media,65.39,Standard,18,Germany,1,39.98
C005556,2023-09-19,Social Media,62.72,Basic,46,France,1,229.85
C005557,2023-02-06,Social Media,68.93,Standard,23,UK,1,59.97
C005558,2023-06-02,Social Media,42.12,Standard,21,US,0,439.78
C005559,2023-01-27,Social Media,42.69,Premium,53,Canada,1,519.87
C005560,2022-10-22,Email,39.16,Premium,33,US,1,79.98
C005561,2022-04-30,Email,45.27,Standard,51,US,1,39.98
C005562,2022-09-20,Paid Search,75.35,Premium,27,France,1,59.98
C005563,2022-01-07,Social Media,42.38,Basic,37,UK,1,19.98
C005564,2023-01-09,Social Media,70.04,Basic,45,France,1,9.99
C005565,2023-06-27,Affiliate,58.42,Standard,19,Australia,1,59.97
C005566,2022-07-04,Organic,14.57,Standard,26,UK,1,119.94
C005567,2022-05-06,Paid Search,112.14,Premium,20,US,1,39.99
C005568,2023-09-29,Affiliate,56.14,Standard,44,UK,1,299.85
C005569,2023-08-30,Email,46.47,Standard,48,France,1,39.98
C005570,2023-06-22,Referral,26.38,Premium,49,UK,0,639.84
C005571,2022-03-20,Social Media,70.07,Standard,54,Canada,0,259.87
C005572,2023-02-23,Paid Search,90.34,Basic,60,France,1,9.99
C005573,2023-02-06,Social Media,45.02,Basic,33,UK,1,9.99
C005574,2022-07-07,Email,42.27,Basic,18,US,1,9.99
C005575,2022-11-28,Organic,24.03,Basic,49,Canada,0,149.85
C005576,2022-12-13,Affiliate,23.17,Premium,27,Australia,1,39.99
C005577,2022-06-13,Affiliate,48.13,Standard,23,Australia,1,139.93
C005578,2023-05-16,Social Media,44.88,Premium,22,Germany,0,119.97
C005579,2022-10-10,Email,39.93,Basic,62,US,0,19.98
C005580,2022-02-26,Social Media,50.29,Basic,47,Canada,1,9.99
C005581,2023-10-28,Affiliate,20.72,Basic,28,Germany,0,9.99
C005582,2023-11-29,Affiliate,42.85,Basic,28,US,1,89.91
C005583,2022-08-24,Affiliate,35.93,Basic,39,Canada,1,229.84
C005584,2023-07-10,Paid Search,64.12,Standard,41,France,0,19.99
C005585,2023-05-21,Paid Search,113.15,Standard,31,Germany,1,39.98
C005586,2023-07-02,Affiliate,45.77,Basic,23,Canada,1,9.99
C005587,2022-12-10,Referral,59.11,Basic,26,Germany,1,9.99
C005588,2023-05-13,Organic,15.36,Standard,39,France,1,19.99
C005589,2022-04-13,Email,45.37,Basic,41,US,1,49.95
C005590,2022-04-20,Email,37.29,Standard,48,Australia,1,139.93
C005591,2022-05-16,Organic,22.35,Basic,54,UK,1,179.82
C005592,2022-02-17,Organic,26.97,Basic,64,Australia,1,9.99
C005593,2022-12-28,Paid Search,66.68,Standard,54,Germany,1,39.98
C005594,2022-01-04,Social Media,58.77,Premium,48,France,1,79.98
C005595,2022-12-15,Email,26.46,Premium,39,France,0,499.86
C005596,2023-10-09,Social Media,75.72,Standard,22,Germany,1,59.97
C005597,2022-08-05,Email,45.84,Basic,56,UK,0,79.92
C005598,2022-01-20,Referral,33.37,Premium,37,Australia,1,79.98
C005599,2022-04-24,Social Media,75.74,Basic,47,UK,1,19.98
C005600,2023-08-20,Referral,26.34,Basic,56,US,0,69.93
C005601,2023-06-14,Email,29.51,Basic,37,Australia,1,69.93
C005602,2023-08-12,Referral,49.1,Basic,59,Germany,1,19.98
C005603,2023-04-18,Referral,26.87,Standard,37,UK,1,59.97
C005604,2023-10-13,Social Media,39.88,Premium,37,France,1,239.94
C005605,2023-04-19,Email,39.82,Standard,42,Canada,0,519.74
C005606,2023-05-03,Organic,16.75,Basic,63,Canada,1,169.9
C005607,2022-08-17,Email,54.66,Standard,28,France,0,279.86
C005608,2023-08-09,Organic,25.26,Basic,52,Australia,0,129.87
C005609,2022-01-20,Affiliate,31.87,Basic,55,Germany,1,49.95
C005610,2022-02-21,Affiliate,21.22,Basic,36,US,1,39.97
C005611,2023-09-08,Organic,18.38,Basic,32,Germany,0,9.99
C005612,2023-03-02,Paid Search,70.16,Basic,42,Australia,1,39.96
C005613,2022-05-22,Paid Search,75.62,Standard,20,UK,0,59.97
C005614,2023-02-27,Email,29.24,Standard,23,Australia,1,239.88
C005615,2022-10-02,Affiliate,58.98,Premium,61,Canada,1,439.89
C005616,2022-06-01,Referral,29.67,Premium,25,Germany,1,39.99
C005617,2022-07-08,Paid Search,77.72,Premium,34,Germany,1,579.83
C005618,2022-12-03,Referral,42.86,Standard,18,Australia,1,59.97
C005619,2022-03-09,Email,30.64,Premium,32,UK,1,279.93
C005620,2022-12-04,Email,41.1,Standard,46,Canada,1,59.97
C005621,2022-06-17,Paid Search,90.26,Standard,59,Canada,1,19.99
C005622,2023-09-24,Referral,47.38,Premium,48,Germany,1,279.93
C005623,2022-03-26,Social Media,42.46,Standard,28,UK,1,159.92
C005624,2023-03-18,Paid Search,101.92,Basic,33,Germany,1,19.98
C005625,2022-11-29,Organic,10.85,Basic,56,France,1,189.84
C005626,2022-01-17,Email,21.52,Premium,21,Germany,1,119.97
C005627,2022-11-04,Referral,36.26,Premium,59,Canada,0,79.98
C005628,2022-11-05,Paid Search,81.61,Basic,65,Australia,1,9.99
C005629,2022-11-29,Social Media,42.99,Premium,63,Canada,1,79.98
C005630,2022-06-30,Affiliate,29.94,Basic,49,France,0,59.94
C005631,2022-05-28,Affiliate,48.21,Basic,45,Germany,0,609.69
C005632,2023-01-08,Social Media,77.3,Basic,30,Canada,1,39.97
C005633,2022-08-25,Affiliate,42.98,Standard,35,Canada,1,39.98
C005634,2022-08-06,Affiliate,51.11,Standard,29,Australia,1,19.99
C005635,2022-12-22,Paid Search,85.94,Standard,32,Canada,1,59.97
C005636,2023-04-13,Paid Search,67.37,Standard,50,US,1,339.83
C005637,2022-08-15,Paid Search,51.38,Basic,35,Canada,1,9.99
C005638,2022-09-12,Affiliate,55.93,Standard,21,UK,1,59.97
C005639,2022-08-24,Referral,32.41,Standard,27,Canada,1,319.84
C005640,2023-05-03,Social Media,31.08,Standard,41,UK,0,359.82
C005641,2023-04-15,Paid Search,53.85,Basic,20,Canada,1,19.98
C005642,2022-03-16,Referral,21.93,Basic,26,Canada,0,29.97
C005643,2022-04-09,Organic,19.75,Basic,40,Canada,1,9.99
C005644,2023-07-02,Referral,22.17,Standard,35,Australia,0,639.68
C005645,2022-02-23,Social Media,37.59,Premium,61,Australia,1,39.99
C005646,2022-11-03,Social Media,49.66,Basic,55,France,0,29.97
C005647,2022-06-10,Social Media,70.65,Premium,26,Canada,1,339.88
C005648,2022-08-27,Email,52.03,Basic,49,France,0,19.98
C005649,2022-03-19,Email,23.65,Basic,64,Canada,1,19.98
C005650,2022-01-22,Social Media,65.77,Basic,62,Canada,1,329.83
C005651,2023-09-18,Social Media,76.58,Premium,57,Australia,1,159.96
C005652,2023-04-27,Organic,16.66,Basic,38,Canada,1,49.95
C005653,2023-05-24,Organic,27.88,Basic,32,UK,1,19.98
C005654,2023-06-12,Affiliate,45.98,Premium,44,UK,0,979.74
C005655,2022-01-18,Referral,24.81,Basic,22,Australia,1,179.85
C005656,2023-11-17,Email,46.29,Premium,63,Germany,1,599.85
C005657,2022-09-01,Social Media,36.57,Premium,18,Germany,1,39.99
C005658,2023-03-23,Organic,16.25,Basic,21,Canada,0,129.88
C005659,2023-09-14,Email,46.38,Standard,40,Australia,1,19.99
C005660,2023-10-30,Referral,43.83,Basic,22,Canada,0,119.88
C005661,2022-07-14,Affiliate,28.63,Premium,19,France,1,199.95
C005662,2022-02-13,Affiliate,50.62,Basic,20,US,1,19.98
C005663,2022-10-19,Referral,49.31,Standard,64,UK,0,219.89
C005664,2023-09-07,Paid Search,83.99,Standard,50,France,0,659.67
C005665,2022-04-11,Email,43.76,Basic,43,Australia,1,49.95
C005666,2022-04-28,Referral,57.53,Standard,25,Germany,0,119.94
C005667,2023-06-05,Referral,48.31,Standard,23,France,1,59.97
C005668,2022-12-28,Referral,57.24,Basic,40,Australia,1,9.99
C005669,2022-02-06,Affiliate,43.65,Basic,43,France,1,29.97
C005670,2023-07-04,Paid Search,76.61,Basic,20,US,1,49.95
C005671,2023-05-06,Paid Search,100.02,Basic,18,Australia,0,19.98
C005672,2023-10-16,Email,24.49,Standard,36,Germany,0,519.74
C005673,2022-06-08,Affiliate,27.73,Basic,44,Canada,1,219.78
C005674,2022-01-19,Referral,40.63,Standard,63,US,1,119.94
C005675,2023-07-01,Paid Search,53.48,Basic,46,France,1,19.98
C005676,2023-09-05,Email,45.15,Standard,24,Australia,1,19.99
C005677,2022-09-19,Social Media,78.85,Standard,31,Germany,1,139.93
C005678,2023-04-18,Organic,15.2,Basic,54,US,1,79.92
C005679,2023-03-22,Referral,41.07,Standard,46,Canada,0,139.93
C005680,2022-03-12,Email,33.51,Basic,24,US,1,49.95
C005681,2023-03-12,Social Media,47.72,Basic,60,France,1,89.91
C005682,2023-01-10,Referral,28.29,Basic,23,France,1,19.98
C005683,2022-02-19,Affiliate,46.23,Basic,27,US,1,29.97
C005684,2022-02-03,Paid Search,74.46,Standard,40,Germany,1,19.99
C005685,2022-12-06,Paid Search,66.82,Basic,48,Germany,1,19.98
C005686,2022-09-05,Organic,23.54,Basic,49,Australia,1,339.81
C005687,2023-07-25,Referral,24.33,Standard,44,US,1,39.98
C005688,2023-01-16,Social Media,57.38,Standard,18,US,1,99.95
C005689,2022-05-28,Social Media,63.24,Basic,41,Canada,1,49.95
C005690,2022-12-12,Social Media,31.19,Basic,39,Canada,1,179.82
C005691,2023-08-28,Organic,20.15,Standard,20,Australia,1,39.98
C005692,2023-08-01,Email,56.74,Standard,54,Germany,1,19.99
C005693,2023-02-16,Affiliate,38.33,Standard,48,UK,1,519.74
C005694,2022-11-14,Referral,23.9,Basic,30,Canada,0,679.64
C005695,2022-09-12,Email,28.79,Standard,19,US,1,99.95
C005696,2023-08-18,Organic,15.82,Basic,57,Canada,1,599.67
C005697,2023-09-26,Paid Search,119.01,Basic,63,Canada,1,129.87
C005698,2022-04-19,Referral,59.66,Standard,59,Germany,1,19.99
C005699,2022-11-18,Social Media,50.67,Basic,50,France,1,9.99
C005700,2023-05-24,Affiliate,27.79,Basic,56,Germany,0,649.67
C005701,2022-06-10,Paid Search,73.58,Basic,38,Australia,0,159.85
C005702,2023-02-18,Organic,10.08,Basic,20,UK,0,9.99
C005703,2022-08-18,Social Media,31.95,Basic,47,Germany,0,269.73
C005704,2022-04-15,Paid Search,75.16,Standard,51,France,1,39.98
C005705,2022-02-14,Social Media,35.11,Standard,58,UK,0,19.99
C005706,2023-06-04,Organic,16.74,Basic,45,US,0,139.88
C005707,2023-07-10,Organic,27.0,Basic,26,Germany,0,119.88
C005708,2023-06-24,Email,31.76,Basic,58,France,0,269.73
C005709,2022-02-04,Email,42.27,Standard,44,US,1,39.98
C005710,2022-12-01,Paid Search,83.15,Standard,53,Canada,0,319.84
C005711,2022-11-07,Social Media,37.76,Basic,34,Australia,1,19.98
C005712,2023-07-23,Paid Search,67.57,Standard,43,UK,1,219.89
C005713,2022-03-14,Paid Search,110.78,Basic,22,Canada,1,39.96
C005714,2023-01-11,Organic,14.53,Basic,25,France,1,19.98
C005715,2022-02-02,Affiliate,26.1,Standard,58,France,1,99.95
C005716,2022-05-05,Social Media,69.4,Standard,33,Australia,1,39.98
C005717,2023-08-11,Referral,20.26,Basic,34,Germany,1,9.99
C005718,2022-04-05,Email,42.71,Standard,24,France,1,119.94
C005719,2023-09-23,Paid Search,101.35,Standard,42,Australia,0,39.98
C005720,2023-11-24,Email,25.72,Basic,49,Germany,1,19.98
C005721,2023-07-28,Email,46.76,Basic,22,US,1,59.94
C005722,2022-08-14,Social Media,33.92,Basic,22,France,1,69.93
C005723,2022-04-17,Organic,28.88,Premium,53,Australia,1,479.88
C005724,2022-04-17,Social Media,30.49,Premium,23,Australia,0,919.77
C005725,2022-08-26,Paid Search,72.04,Basic,55,Australia,1,239.87
C005726,2022-01-03,Social Media,45.59,Basic,41,Germany,1,19.98
C005727,2022-01-02,Email,49.79,Standard,42,Germany,1,79.96
C005728,2022-04-13,Social Media,63.03,Standard,51,UK,0,639.68
C005729,2022-03-12,Organic,13.96,Basic,40,Germany,0,129.87
C005730,2022-10-06,Social Media,53.69,Premium,27,Germany,1,79.98
C005731,2022-12-02,Affiliate,59.07,Standard,21,Germany,1,19.99
C005732,2022-10-02,Organic,14.45,Premium,46,Canada,1,39.99
C005733,2022-09-22,Email,45.1,Standard,51,Germany,0,239.88
C005734,2022-01-04,Email,57.7,Basic,24,Australia,1,29.97
C005735,2022-08-23,Referral,49.91,Premium,36,US,0,1439.64
C005736,2022-07-10,Affiliate,36.18,Basic,18,Germany,0,329.74
C005737,2022-01-18,Paid Search,61.75,Standard,46,Canada,0,19.99
C005738,2022-08-28,Organic,24.06,Standard,40,Germany,0,19.99
C005739,2023-02-11,Paid Search,56.13,Standard,23,US,1,79.96
C005740,2023-07-01,Email,36.24,Basic,44,US,1,139.86
C005741,2022-06-19,Social Media,41.29,Basic,36,US,0,29.97
C005742,2022-03-04,Social Media,52.04,Premium,43,Germany,1,119.97
C005743,2023-09-06,Social Media,73.84,Basic,58,Australia,1,109.89
C005744,2023-08-21,Email,43.64,Standard,51,US,1,139.93
C005745,2023-04-24,Organic,27.96,Basic,24,US,1,19.98
C005746,2022-02-24,Referral,51.92,Basic,22,Germany,1,9.99
C005747,2023-05-13,Paid Search,95.77,Basic,37,France,1,89.91
C005748,2022-07-22,Paid Search,107.11,Premium,46,France,1,199.95
C005749,2022-04-16,Organic,28.63,Basic,24,France,1,29.97
C005750,2023-03-10,Organic,29.85,Basic,19,UK,1,109.89
C005751,2022-04-06,Social Media,44.33,Basic,40,Canada,1,19.98
C005752,2023-08-30,Referral,37.91,Basic,32,Australia,0,359.64
C005753,2023-11-09,Email,32.12,Standard,44,Australia,1,179.91
C005754,2022-12-17,Social Media,77.01,Basic,24,Germany,1,9.99
C005755,2023-11-28,Organic,26.37,Standard,41,UK,1,559.72
C005756,2022-01-02,Organic,16.22,Standard,55,France,1,19.99
C005757,2022-07-04,Referral,45.06,Premium,31,Australia,1,79.98
C005758,2023-01-31,Affiliate,24.47,Standard,48,Australia,1,199.9
C005759,2023-04-13,Paid Search,57.26,Basic,54,Canada,1,19.98
C005760,2023-03-14,Affiliate,56.52,Basic,49,Australia,1,29.97
C005761,2022-06-05,Paid Search,105.49,Standard,40,France,1,79.96
C005762,2023-01-21,Social Media,78.49,Basic,57,UK,1,59.94
C005763,2023-05-06,Affiliate,52.48,Standard,60,US,1,19.99
C005764,2022-09-25,Affiliate,23.13,Premium,33,Canada,0,879.78
C005765,2023-08-14,Paid Search,105.37,Premium,48,France,0,859.76
C005766,2023-02-04,Referral,57.49,Basic,41,Canada,1,9.99
C005767,2023-07-27,Affiliate,24.05,Premium,38,Germany,1,199.95
C005768,2023-09-15,Paid Search,58.29,Standard,42,UK,1,19.99
