customer_id,month,month_number,engagement_score,logins,sessions,avg_session_duration,features_used,support_tickets,plan,payment_success
C004482,2024-08,17,0.805,27,44,24.43,8,0,Standard,True
C004482,2024-09,18,0.748,33,28,23.33,3,0,Standard,True
C004482,2024-10,19,0.88,21,49,38.08,4,1,Standard,True
C004482,2024-11,20,0.72,10,34,24.54,9,0,Standard,True
C004482,2024-12,21,0.783,34,37,10.71,5,0,Standard,True
C004482,2025-01,22,0.859,30,33,10.46,3,0,Standard,True
C004482,2025-02,23,0.722,11,28,19.11,10,0,Standard,True
C004482,2025-03,24,0.742,28,44,9.48,2,0,Standard,True
C004482,2025-04,25,0.838,22,21,18.89,6,0,Standard,True
C004482,2025-05,26,0.818,33,36,13.82,2,0,Standard,True
C004482,2025-06,27,0.818,20,29,31.93,8,1,Standard,True
C004482,2025-07,28,0.935,35,36,41.82,7,0,Standard,True
C004482,2025-08,29,0.976,16,57,37.41,4,0,Standard,True
C004483,2023-11,1,0.32,6,8,13.03,3,0,Premium,True
C004484,2022-03,1,0.488,11,27,8.23,5,0,Basic,True
C004484,2022-04,2,0.489,11,15,15.97,4,0,Basic,True
C004484,2022-05,3,0.468,16,18,13.45,6,1,Basic,True
C004484,2022-06,4,0.46,11,27,20.16,6,0,Basic,True
C004484,2022-07,5,0.429,6,12,12.74,1,0,Basic,True
C004484,2022-08,6,0.476,11,17,9.32,7,0,Standard,True
C004484,2022-09,7,0.382,6,14,13.12,1,0,Standard,True
C004484,2022-10,8,0.363,9,14,6.37,4,0,Standard,True
C004484,2022-11,9,0.525,19,13,22.14,2,0,Standard,True
C004484,2022-12,10,0.391,7,22,12.26,3,0,Standard,True
C004484,2023-01,11,0.471,11,9,8.12,2,0,Standard,True
C004484,2023-01,12,0.446,16,8,7.86,1,0,Standard,True
C004484,2023-03,13,0.506,20,19,18.62,3,0,Standard,True
C004484,2023-04,14,0.467,9,17,4.73,2,0,Standard,True
C004484,2023-05,15,0.519,19,17,10.75,1,0,Standard,True
C004484,2023-05,16,0.504,19,11,19.02,6,0,Standard,True
C004484,2023-06,17,0.367,9,12,8.35,4,0,Standard,True
C004484,2023-07,18,0.365,14,10,10.55,3,0,Standard,True
C004485,2022-12,1,0.508,21,15,9.22,6,0,Basic,True
C004485,2023-01,2,0.571,13,23,23.75,5,0,Basic,True
C004485,2023-02,3,0.713,27,37,22.01,5,0,Basic,True
C004485,2023-03,4,0.671,12,35,16.83,6,0,Standard,True
C004485,2023-04,5,0.645,26,14,25.34,9,0,Standard,True
C004485,2023-05,6,0.553,11,32,24.32,1,1,Standard,True
C004485,2023-06,7,0.511,15,26,9.02,3,1,Standard,True
C004485,2023-07,8,0.525,16,17,13.18,2,0,Standard,True
C004486,2023-02,1,0.249,4,8,2.81,3,0,Basic,True
C004487,2023-08,1,0.58,13,19,14.41,1,0,Basic,True
C004487,2023-09,2,0.573,20,31,15.74,6,0,Basic,True
C004487,2023-10,3,0.427,15,20,11.4,5,0,Basic,True
C004487,2023-11,4,0.494,7,24,6.04,5,0,Basic,True
C004487,2023-12,5,0.501,18,18,14.15,4,0,Basic,True
C004487,2024-01,6,0.54,14,28,17.03,4,0,Basic,True
C004487,2024-02,7,0.515,10,14,19.56,3,0,Basic,True
C004487,2024-03,8,0.578,10,28,16.01,4,0,Basic,False
C004487,2024-04,9,0.586,17,19,12.83,1,1,Basic,True
C004487,2024-05,10,0.552,23,15,20.38,1,0,Basic,True
C004487,2024-06,11,0.407,11,24,8.58,2,0,Basic,True
C004487,2024-07,12,0.566,18,30,5.97,7,0,Basic,True
C004488,2023-01,1,0.28,4,15,8.72,3,0,Basic,True
C004488,2023-02,2,0.268,11,15,7.62,2,0,Standard,True
C004489,2023-05,1,0.46,10,19,4.99,2,0,Basic,True
C004489,2023-06,2,0.606,14,13,9.21,3,0,Basic,True
C004489,2023-07,3,0.495,17,27,18.24,3,0,Basic,True
C004489,2023-08,4,0.459,10,14,20.61,1,1,Basic,True
C004489,2023-09,5,0.437,17,12,10.09,2,0,Basic,True
C004490,2023-02,1,0.418,15,8,11.88,5,0,Standard,True
C004491,2022-02,1,0.346,6,15,7.32,4,0,Basic,True
C004491,2022-03,2,0.391,16,23,10.89,5,0,Basic,True
C004492,2022-02,1,0.233,3,6,5.32,1,0,Premium,True
C004492,2022-03,2,0.324,13,14,7.94,4,0,Premium,True
C004492,2022-04,3,0.249,10,11,9.83,2,0,Premium,True
C004493,2023-10,1,0.81,28,19,25.63,8,0,Basic,True
C004493,2023-11,2,0.721,12,16,20.01,4,0,Basic,True
C004493,2023-12,3,0.746,16,31,24.97,6,0,Basic,True
C004493,2024-01,4,0.714,27,33,16.01,9,0,Basic,True
C004493,2024-02,5,0.621,16,18,19.72,7,0,Basic,True
C004493,2024-03,6,0.831,24,37,16.31,8,0,Basic,True
C004493,2024-04,7,0.776,14,16,26.0,3,0,Basic,True
C004493,2024-05,8,0.663,25,37,12.22,2,1,Basic,True
C004493,2024-06,9,0.751,33,35,20.78,9,1,Basic,True
C004493,2024-07,10,0.829,33,21,35.47,11,0,Basic,True
C004493,2024-08,11,0.828,28,46,34.47,10,0,Basic,True
C004493,2024-09,12,0.796,18,43,10.46,4,0,Basic,True
C004493,2024-10,13,0.723,19,15,10.66,10,0,Basic,True
C004493,2024-11,14,0.613,25,22,24.59,3,0,Basic,True
C004493,2024-12,15,0.649,10,18,10.39,8,0,Basic,True
C004493,2025-01,16,0.81,34,44,33.56,7,0,Basic,True
C004493,2025-02,17,0.761,22,21,27.27,8,0,Basic,True
C004493,2025-03,18,0.722,12,30,26.12,10,0,Basic,True
C004493,2025-04,19,0.587,24,12,21.16,5,0,Basic,True
C004493,2025-05,20,0.57,13,16,8.09,5,0,Basic,True
C004493,2025-06,21,0.747,14,19,23.2,4,0,Basic,True
C004493,2025-07,22,0.828,13,22,22.84,2,1,Basic,True
C004493,2025-08,23,0.726,25,39,27.12,5,1,Basic,True
C004493,2025-08,24,0.721,12,25,24.55,6,0,Basic,True
C004494,2022-05,1,0.523,22,29,15.97,7,0,Standard,True
C004494,2022-06,2,0.641,20,14,6.55,4,0,Standard,True
C004494,2022-07,3,0.627,18,31,17.0,6,1,Standard,True
C004494,2022-08,4,0.556,23,24,7.87,3,0,Standard,True
C004494,2022-09,5,0.519,16,25,5.58,6,0,Standard,True
C004494,2022-10,6,0.499,11,24,6.55,6,0,Standard,True
C004494,2022-10,7,0.559,13,19,10.12,7,0,Standard,True
C004494,2022-11,8,0.585,8,28,15.96,8,0,Standard,True
C004494,2022-12,9,0.613,20,15,22.68,6,0,Standard,True
C004494,2023-01,10,0.598,17,11,26.11,1,0,Standard,True
C004494,2023-02,11,0.63,11,34,23.27,4,0,Standard,True
C004494,2023-03,12,0.521,10,16,13.5,7,1,Standard,True
C004494,2023-04,13,0.491,22,15,10.23,2,0,Standard,True
C004494,2023-05,14,0.505,21,14,21.2,6,0,Standard,True
C004494,2023-06,15,0.58,16,15,23.61,6,0,Standard,True
C004494,2023-07,16,0.492,15,12,15.35,6,0,Standard,True
C004494,2023-08,17,0.581,18,30,24.92,5,0,Standard,True
C004494,2023-09,18,0.635,15,21,20.66,3,0,Standard,True
C004495,2022-06,1,0.781,14,38,27.35,10,0,Basic,True
C004495,2022-07,2,0.811,36,24,35.77,12,0,Basic,True
C004495,2022-08,3,0.799,19,18,29.98,9,0,Basic,True
C004495,2022-09,4,0.692,22,30,24.78,6,0,Basic,True
C004495,2022-10,5,0.595,10,25,14.52,5,0,Standard,True
C004495,2022-11,6,0.759,28,43,21.45,5,0,Standard,True
C004495,2022-12,7,0.635,16,20,23.14,5,0,Standard,True
C004495,2023-01,8,0.625,9,16,10.94,8,0,Standard,True
C004495,2023-02,9,0.717,15,35,8.72,4,0,Standard,True
C004495,2023-03,10,0.838,20,38,36.71,6,1,Standard,True
C004495,2023-04,11,0.654,22,29,10.25,3,0,Standard,True
C004495,2023-05,12,0.705,26,23,20.29,5,0,Standard,True
C004495,2023-06,13,0.698,15,15,29.14,9,0,Standard,True
C004495,2023-07,14,0.714,24,14,16.86,4,0,Standard,True
C004495,2023-08,15,0.863,32,24,37.07,12,0,Standard,True
C004495,2023-09,16,0.683,19,13,20.29,4,0,Standard,True
C004495,2023-10,17,0.589,18,33,26.13,1,0,Standard,True
C004495,2023-11,18,0.817,14,38,14.11,7,0,Standard,True
C004495,2023-12,19,0.867,25,37,36.76,12,0,Standard,True
C004495,2024-01,20,0.772,33,45,25.91,6,0,Standard,True
C004495,2024-02,21,0.791,29,41,19.74,7,1,Standard,True
C004495,2024-03,22,0.737,25,17,26.81,5,0,Standard,False
C004495,2024-04,23,0.775,32,15,7.91,9,0,Standard,True
C004495,2024-05,24,0.646,25,36,13.21,5,0,Standard,True
C004495,2024-06,25,0.635,13,13,27.5,2,0,Standard,True
C004495,2024-07,26,0.58,9,34,18.12,8,0,Standard,True
C004495,2024-08,27,0.829,15,33,32.79,9,0,Standard,True
C004495,2024-09,28,0.758,22,37,8.54,4,0,Standard,True
C004495,2024-10,29,0.848,22,23,9.03,11,0,Standard,True
C004496,2023-01,1,0.465,13,24,20.13,1,0,Basic,True
C004496,2023-02,2,0.358,11,17,15.0,2,0,Basic,True
C004496,2023-03,3,0.4,9,16,16.45,2,0,Basic,True
C004496,2023-04,4,0.367,6,7,4.09,3,0,Basic,True
C004496,2023-05,5,0.398,8,11,10.09,1,0,Basic,True
C004496,2023-06,6,0.458,20,16,11.7,3,0,Basic,True
C004496,2023-07,7,0.491,10,9,7.87,6,1,Basic,True
C004496,2023-08,8,0.477,12,18,19.99,5,0,Basic,True
C004496,2023-09,9,0.502,18,24,7.85,5,0,Basic,True
C004497,2022-07,1,0.641,23,16,20.94,9,0,Standard,True
C004497,2022-08,2,0.639,9,14,25.44,1,0,Standard,True
C004498,2023-01,1,0.291,11,15,9.81,2,0,Standard,True
C004499,2022-02,1,0.797,31,42,33.71,3,0,Standard,True
C004499,2022-03,2,0.855,13,23,10.69,6,0,Standard,True
C004499,2022-04,3,0.788,11,29,25.37,9,0,Standard,True
C004499,2022-05,4,0.711,18,25,31.97,5,0,Standard,True
C004499,2022-06,5,0.995,19,57,13.36,11,0,Standard,True
C004499,2022-07,6,0.83,22,39,37.06,7,0,Standard,True
C004499,2022-08,7,0.908,29,28,13.63,6,0,Standard,True
C004499,2022-09,8,0.984,22,37,17.7,8,1,Standard,True
C004499,2022-10,9,0.837,15,42,27.54,5,0,Standard,True
C004499,2022-11,10,0.903,37,52,36.02,7,0,Standard,True
C004499,2022-12,11,0.741,13,18,7.87,11,0,Standard,True
C004499,2023-01,12,0.725,28,26,12.4,5,0,Standard,True
C004499,2023-02,13,0.692,29,15,13.51,10,0,Standard,True
C004499,2023-03,14,0.736,26,32,15.81,6,0,Standard,True
C004499,2023-04,15,0.697,16,26,28.29,9,0,Standard,True
C004499,2023-05,16,0.707,16,38,20.63,8,0,Standard,True
C004499,2023-06,17,0.982,41,23,27.92,11,0,Standard,True
C004499,2023-07,18,0.889,24,32,17.78,10,1,Standard,True
C004499,2023-08,19,0.714,14,39,26.56,9,0,Standard,True
C004499,2023-09,20,0.896,20,23,16.33,10,0,Standard,True
C004499,2023-10,21,0.712,12,35,18.62,6,0,Standard,True
C004499,2023-11,22,1.0,19,29,32.13,6,0,Standard,True
C004499,2023-12,23,0.744,32,42,31.69,4,0,Standard,True
C004499,2024-01,24,0.92,22,37,27.85,3,0,Standard,True
C004499,2024-02,25,0.963,17,33,16.95,2,0,Standard,True
C004499,2024-03,26,0.888,29,48,17.66,7,0,Standard,True
C004499,2024-04,27,0.695,29,31,24.77,9,0,Standard,True
C004499,2024-05,28,0.986,36,57,33.25,5,0,Standard,True
C004499,2024-06,29,0.917,33,43,39.23,13,0,Standard,True
C004499,2024-07,30,0.774,18,18,17.2,3,0,Standard,True
C004499,2024-07,31,0.784,30,33,25.04,7,0,Standard,True
C004500,2023-04,1,0.167,5,4,5.28,1,0,Premium,True
C004500,2023-05,2,0.157,6,6,2.84,0,0,Premium,True
C004501,2022-11,1,0.488,19,26,6.36,4,0,Premium,True
C004501,2022-12,2,0.499,11,25,15.05,2,0,Premium,True
C004502,2022-02,1,0.511,19,15,11.59,6,0,Standard,True
C004502,2022-03,2,0.422,6,16,11.6,1,0,Standard,True
C004502,2022-04,3,0.432,19,20,17.5,1,0,Standard,True
C004502,2022-05,4,0.409,8,13,6.23,1,0,Standard,True
C004502,2022-06,5,0.486,11,17,15.8,6,0,Standard,False
C004502,2022-07,6,0.448,13,15,9.87,6,1,Standard,True
C004502,2022-08,7,0.445,16,16,14.11,6,0,Standard,True
C004502,2022-09,8,0.458,12,13,9.59,5,0,Standard,True
C004502,2022-10,9,0.484,19,20,5.79,4,0,Standard,True
C004502,2022-11,10,0.387,15,7,16.27,5,0,Standard,True
C004502,2022-12,11,0.403,9,18,10.9,3,0,Standard,False
C004502,2023-01,12,0.413,17,20,5.93,1,0,Standard,True
C004502,2023-02,13,0.496,7,24,17.35,3,0,Standard,True
C004502,2023-03,14,0.499,19,27,6.97,4,0,Standard,True
C004503,2022-10,1,0.354,8,19,4.76,5,0,Basic,True
C004504,2023-10,1,0.597,22,31,10.56,4,0,Standard,True
C004504,2023-11,2,0.541,12,26,19.65,6,1,Standard,True
C004504,2023-12,3,0.595,22,17,20.88,5,0,Standard,True
C004504,2024-01,4,0.628,23,19,25.2,6,0,Standard,True
C004504,2024-02,5,0.633,23,21,26.5,7,0,Standard,True
C004504,2024-03,6,0.498,16,20,13.64,7,0,Standard,True
C004504,2024-04,7,0.632,24,36,16.15,1,0,Standard,True
C004504,2024-05,8,0.542,23,10,15.1,4,0,Standard,True
C004504,2024-06,9,0.589,18,15,11.4,8,0,Standard,True
C004504,2024-07,10,0.485,11,26,21.07,6,0,Standard,True
C004504,2024-08,11,0.523,14,23,21.47,4,0,Standard,True
C004505,2023-10,1,0.539,20,12,9.36,8,0,Basic,True
C004505,2023-11,2,0.602,23,34,12.25,4,0,Basic,True
C004505,2023-12,3,0.521,21,28,23.17,5,0,Standard,False
C004505,2024-01,4,0.491,14,15,7.09,4,0,Standard,True
C004505,2024-02,5,0.431,8,12,8.82,1,0,Standard,True
C004505,2024-03,6,0.562,10,23,12.88,5,0,Standard,True
C004505,2024-04,7,0.512,7,24,19.01,3,0,Standard,True
C004505,2024-05,8,0.426,16,8,7.81,2,0,Standard,True
C004505,2024-06,9,0.465,15,22,9.65,5,0,Standard,True
C004505,2024-07,10,0.472,16,21,10.92,5,0,Standard,True
C004505,2024-08,11,0.505,13,17,19.12,3,0,Standard,True
C004505,2024-09,12,0.442,19,26,13.45,1,0,Standard,True
C004505,2024-10,13,0.444,9,15,14.96,5,0,Standard,True
C004505,2024-10,14,0.463,11,25,5.36,2,0,Standard,True
C004505,2024-11,15,0.41,14,20,4.52,3,0,Standard,True
C004506,2023-02,1,0.592,11,23,14.43,5,0,Basic,True
C004506,2023-03,2,0.467,13,15,10.2,1,0,Basic,True
C004506,2023-04,3,0.49,18,19,14.73,1,0,Basic,True
C004507,2022-06,1,0.662,9,20,22.12,5,0,Basic,True
C004507,2022-07,2,0.672,21,18,22.49,5,0,Basic,True
C004507,2022-08,3,0.697,23,41,24.22,5,0,Basic,True
C004507,2022-08,4,0.756,18,15,29.88,5,0,Basic,True
C004507,2022-09,5,0.918,22,51,29.43,12,0,Basic,True
C004507,2022-10,6,0.846,32,39,17.97,7,0,Basic,True
C004507,2022-11,7,0.833,32,45,33.4,12,0,Basic,True
C004507,2022-12,8,0.815,27,31,22.53,4,0,Basic,True
C004507,2023-01,9,0.776,24,36,31.22,11,0,Basic,True
C004507,2023-02,10,0.781,21,22,24.37,8,0,Basic,True
C004508,2023-02,1,0.129,3,3,5.26,1,0,Premium,True
C004508,2023-03,2,0.161,3,3,4.9,1,0,Standard,True
C004509,2023-03,1,0.586,26,12,11.7,4,1,Basic,True
C004509,2023-04,2,0.877,15,32,18.37,6,0,Basic,True
C004509,2023-05,3,0.876,16,22,22.95,6,0,Basic,True
C004509,2023-06,4,0.659,26,16,7.2,4,0,Basic,True
C004509,2023-07,5,0.784,15,35,8.3,10,0,Basic,True
C004509,2023-08,6,0.86,28,49,28.45,4,0,Basic,True
C004509,2023-09,7,0.64,22,24,15.01,2,0,Basic,True
C004509,2023-10,8,0.623,21,25,8.56,4,0,Basic,True
C004509,2023-11,9,0.614,9,36,13.18,7,0,Basic,True
C004510,2022-10,1,0.474,18,11,17.56,6,0,Basic,True
C004510,2022-11,2,0.446,16,18,8.52,2,0,Basic,True
C004511,2022-01,1,0.552,20,20,8.77,7,0,Standard,True
C004511,2022-02,2,0.731,32,21,11.63,8,0,Standard,True
C004512,2023-06,1,1.0,25,27,32.32,10,0,Basic,True
C004512,2023-07,2,0.91,36,51,13.83,10,0,Basic,True
C004512,2023-07,3,0.857,13,44,8.59,12,0,Basic,True
C004512,2023-08,4,1.0,22,50,19.58,11,0,Basic,True
C004512,2023-09,5,0.815,17,48,20.92,3,0,Standard,True
C004512,2023-10,6,0.841,22,38,16.69,2,1,Standard,True
C004512,2023-11,7,0.85,22,34,14.78,8,0,Standard,True
C004512,2023-12,8,1.0,18,48,31.55,15,1,Standard,True
C004512,2024-01,9,0.888,16,52,15.41,6,0,Standard,True
C004512,2024-02,10,0.79,29,43,13.93,11,0,Standard,True
C004512,2024-03,11,1.0,25,34,13.75,12,0,Standard,True
C004512,2024-04,12,0.922,36,23,32.28,2,0,Standard,True
C004512,2024-05,13,1.0,36,40,36.88,10,0,Standard,True
C004513,2022-01,1,0.8,25,22,16.03,4,0,Standard,True
C004513,2022-02,2,0.763,11,39,16.22,9,0,Standard,False
C004513,2022-03,3,0.64,26,24,27.71,9,0,Standard,True
C004513,2022-04,4,0.907,15,20,21.73,11,0,Standard,True
C004513,2022-05,5,0.8,27,28,9.97,11,0,Standard,True
C004513,2022-06,6,0.701,25,39,23.75,4,0,Standard,True
C004513,2022-07,7,0.831,22,27,24.89,5,0,Standard,True
C004513,2022-08,8,0.908,39,23,36.75,4,0,Standard,True
C004513,2022-09,9,0.816,25,31,13.53,3,0,Standard,True
C004513,2022-10,10,0.919,39,41,31.61,2,1,Standard,True
C004513,2022-11,11,0.755,22,26,22.99,3,0,Standard,True
C004513,2022-12,12,0.632,27,21,10.46,7,0,Standard,True
C004513,2022-12,13,0.874,30,35,13.47,5,0,Standard,True
C004513,2023-01,14,0.817,29,46,9.44,7,0,Standard,True
C004513,2023-03,15,0.878,26,47,17.74,11,0,Standard,True
C004513,2023-03,16,0.925,18,40,19.64,12,0,Standard,True
C004513,2023-04,17,0.894,33,30,12.88,4,0,Standard,True
C004513,2023-05,18,0.723,10,20,30.04,7,0,Standard,False
C004514,2023-03,1,0.897,14,23,30.83,6,1,Basic,True
C004514,2023-04,2,0.637,25,26,12.9,7,0,Basic,True
C004514,2023-05,3,0.631,22,20,25.62,6,0,Basic,True
C004514,2023-06,4,0.642,18,38,22.6,1,0,Basic,True
C004514,2023-07,5,0.723,14,36,19.43,7,0,Basic,True
C004514,2023-08,6,0.849,21,22,31.74,9,0,Basic,True
C004514,2023-09,7,0.855,36,26,28.66,9,0,Basic,True
C004514,2023-10,8,0.752,31,21,14.52,3,0,Basic,True
C004514,2023-11,9,0.755,28,29,24.07,11,1,Basic,True
C004514,2023-12,10,0.751,25,39,30.18,8,0,Basic,True
C004514,2024-01,11,0.868,29,19,28.79,2,0,Basic,True
C004514,2024-02,12,0.786,30,28,20.74,3,0,Basic,True
C004514,2024-03,13,0.871,20,34,12.39,9,0,Basic,True
C004514,2024-04,14,0.7,16,29,11.29,2,0,Basic,True
C004514,2024-05,15,0.753,30,39,31.62,5,1,Basic,True
C004514,2024-06,16,0.792,35,38,31.71,8,0,Basic,True
C004514,2024-07,17,0.899,13,41,15.76,12,0,Basic,True
C004514,2024-08,18,0.68,15,23,22.07,10,0,Basic,True
C004514,2024-08,19,0.811,32,21,25.52,11,0,Basic,True
C004514,2024-09,20,0.89,39,29,17.75,3,0,Basic,True
C004514,2024-10,21,0.718,21,22,22.32,7,0,Basic,True
C004514,2024-11,22,0.671,10,22,11.79,8,0,Standard,True
C004514,2024-12,23,0.859,26,24,34.18,12,0,Standard,True
C004514,2025-01,24,0.652,13,31,13.05,3,0,Standard,True
C004514,2025-02,25,0.699,29,20,31.22,6,0,Standard,True
C004514,2025-03,26,0.802,20,32,31.8,12,0,Standard,True
C004515,2023-06,1,0.733,16,21,31.06,2,0,Basic,True
C004515,2023-07,2,0.747,16,20,23.02,2,1,Basic,False
C004515,2023-08,3,0.558,22,20,13.26,5,0,Basic,True
C004515,2023-09,4,0.635,20,24,6.62,6,0,Basic,True
C004515,2023-10,5,0.788,23,30,25.2,6,0,Basic,True
C004515,2023-11,6,0.596,20,16,17.97,2,0,Basic,True
C004515,2023-12,7,0.773,25,45,28.86,9,0,Basic,True
C004516,2022-11,1,0.669,29,18,9.9,4,0,Standard,True
C004516,2022-12,2,0.63,14,14,13.44,8,0,Standard,True
C004516,2023-01,3,0.822,23,33,17.57,9,0,Standard,True
C004516,2023-02,4,0.714,13,39,9.3,6,0,Standard,True
C004516,2023-03,5,0.705,13,14,10.62,2,1,Standard,True
C004516,2023-04,6,0.781,31,37,17.98,3,1,Standard,True
C004516,2023-05,7,0.895,34,25,10.36,10,0,Standard,True
C004516,2023-06,8,0.741,30,34,8.21,2,0,Standard,True
C004516,2023-07,9,0.738,29,14,16.74,10,0,Standard,True
C004516,2023-08,10,0.669,12,29,13.78,2,0,Standard,True
C004516,2023-09,11,0.843,19,37,21.87,5,0,Standard,True
C004516,2023-10,12,0.822,21,49,33.16,6,0,Standard,True
C004516,2023-11,13,0.754,20,17,25.9,3,1,Standard,True
C004516,2023-12,14,0.886,31,37,17.65,2,0,Standard,True
C004516,2023-12,15,0.673,21,23,15.8,6,0,Standard,True
C004516,2024-01,16,0.722,23,35,18.09,2,0,Standard,True
C004516,2024-02,17,0.615,9,34,6.33,7,1,Standard,True
C004516,2024-03,18,0.919,13,21,37.79,2,0,Standard,True
C004516,2024-04,19,0.69,13,15,11.06,8,0,Standard,False
C004516,2024-05,20,0.693,31,20,9.31,9,0,Standard,True
C004516,2024-06,21,0.703,25,19,31.19,7,0,Standard,True
C004516,2024-07,22,0.788,23,16,10.15,6,1,Standard,True
C004516,2024-08,23,0.783,35,39,21.78,5,0,Standard,True
C004516,2024-09,24,0.673,25,17,21.91,8,1,Standard,True
C004516,2024-10,25,0.65,12,24,26.79,6,0,Standard,True
C004516,2024-11,26,0.867,18,19,15.88,6,1,Standard,True
C004516,2024-12,27,0.662,25,24,26.24,5,0,Standard,True
C004516,2025-01,28,0.779,14,36,32.9,6,0,Standard,True
C004516,2025-02,29,0.882,22,44,15.35,6,0,Standard,True
C004516,2025-03,30,0.858,33,40,36.09,6,0,Standard,True
C004516,2025-04,31,0.749,25,35,8.41,11,0,Standard,True
C004516,2025-05,32,0.898,25,26,25.04,5,0,Standard,True
C004516,2025-06,33,0.615,25,22,9.78,8,0,Standard,True
C004516,2025-07,34,0.687,16,36,18.18,9,0,Standard,True
C004516,2025-08,35,0.72,12,21,18.95,9,0,Standard,True
C004517,2023-08,1,0.752,12,25,21.98,6,0,Basic,True
C004517,2023-09,2,0.875,16,50,38.82,10,0,Basic,True
C004517,2023-10,3,1.0,38,59,20.64,12,0,Basic,True
C004517,2023-11,4,1.0,30,39,36.04,13,0,Basic,True
C004517,2023-12,5,0.955,14,42,28.01,3,0,Basic,True
C004517,2024-01,6,1.0,43,20,41.09,10,0,Standard,True
C004517,2024-01,7,1.0,37,29,40.59,11,0,Standard,True
C004517,2024-03,8,0.939,22,29,31.83,10,0,Standard,True
C004517,2024-03,9,1.0,26,39,32.17,4,1,Standard,True
C004517,2024-04,10,0.873,13,43,26.78,6,0,Standard,True
C004517,2024-05,11,1.0,44,44,12.07,9,0,Standard,True
C004517,2024-06,12,0.881,26,18,27.15,7,0,Standard,True
C004517,2024-07,13,0.859,15,36,22.2,3,0,Standard,True
C004517,2024-08,14,1.0,30,30,27.89,6,0,Standard,False
C004517,2024-09,15,0.928,15,43,17.39,12,0,Standard,True
C004517,2024-10,16,1.0,27,28,39.13,10,0,Standard,True
C004517,2024-11,17,0.759,17,16,31.45,3,0,Standard,True
C004517,2024-12,18,0.939,21,43,21.75,13,0,Standard,True
C004517,2025-01,19,0.952,32,39,36.71,4,0,Standard,True
C004517,2025-02,20,1.0,19,53,32.09,6,0,Standard,True
C004517,2025-03,21,1.0,25,52,31.71,12,0,Standard,True
C004517,2025-04,22,0.834,20,20,19.54,8,0,Standard,True
C004517,2025-05,23,1.0,17,33,13.29,15,0,Standard,True
C004517,2025-06,24,0.795,22,18,33.72,4,0,Standard,True
C004517,2025-07,25,1.0,43,44,24.49,5,0,Standard,True
C004517,2025-08,26,1.0,25,56,28.6,14,0,Standard,True
C004517,2025-09,27,0.92,16,52,13.48,3,0,Standard,True
C004517,2025-10,28,1.0,29,30,24.21,13,0,Standard,True
C004517,2025-11,29,0.794,19,25,23.21,6,1,Standard,True
C004518,2023-01,1,1.0,31,22,38.79,7,1,Standard,True
C004518,2023-02,2,1.0,42,28,37.25,8,0,Standard,True
C004518,2023-03,3,0.911,35,40,30.27,6,0,Standard,True
C004518,2023-04,4,0.909,37,53,13.04,9,1,Standard,True
C004518,2023-05,5,1.0,33,58,17.65,5,0,Standard,True
C004518,2023-06,6,1.0,16,56,20.2,6,0,Standard,True
C004518,2023-07,7,0.963,41,43,10.78,6,0,Standard,True
C004518,2023-08,8,1.0,32,48,23.17,11,0,Standard,True
C004518,2023-09,9,0.792,25,44,24.37,4,1,Standard,True
C004518,2023-10,10,0.928,41,37,18.26,11,0,Standard,True
C004518,2023-11,11,1.0,44,28,19.57,7,0,Standard,True
C004518,2023-12,12,0.863,17,25,30.1,5,0,Standard,True
C004518,2024-01,13,0.853,23,51,25.86,2,0,Standard,True
C004518,2024-02,14,1.0,43,42,41.24,4,0,Standard,True
C004518,2024-03,15,0.889,16,38,33.98,2,0,Standard,True
C004518,2024-04,16,0.935,42,27,28.56,14,0,Standard,True
C004518,2024-05,17,0.956,31,21,24.04,10,0,Standard,True
C004518,2024-06,18,0.853,22,38,28.77,6,0,Standard,True
C004518,2024-07,19,0.882,20,34,9.49,3,1,Standard,True
C004519,2023-08,1,0.489,9,25,14.88,1,0,Basic,True
C004519,2023-09,2,0.591,18,11,14.17,8,0,Basic,True
C004519,2023-10,3,0.492,16,17,10.25,5,0,Basic,True
C004519,2023-11,4,0.541,8,15,19.75,8,1,Basic,True
C004519,2023-12,5,0.536,21,20,19.73,1,1,Basic,True
C004519,2024-01,6,0.54,8,28,20.63,6,0,Basic,False
C004519,2024-02,7,0.568,10,33,23.17,5,0,Basic,True
C004519,2024-03,8,0.429,13,9,15.59,2,0,Basic,True
C004519,2024-04,9,0.468,19,18,10.12,5,0,Basic,True
C004520,2022-03,1,0.421,15,13,17.68,3,0,Standard,True
C004520,2022-04,2,0.31,4,7,8.42,4,0,Standard,True
C004521,2023-03,1,0.287,7,11,12.05,3,0,Standard,True
C004522,2022-08,1,0.779,17,27,10.36,3,0,Premium,True
C004522,2022-09,2,0.941,14,30,33.0,9,0,Premium,True
C004522,2022-10,3,0.887,16,17,12.76,12,0,Premium,True
C004522,2022-11,4,0.942,42,24,20.85,9,0,Premium,True
C004522,2022-12,5,0.826,19,19,29.07,4,0,Premium,True
C004522,2023-01,6,0.926,38,40,22.31,5,0,Premium,False
C004523,2022-07,1,0.44,13,12,9.33,3,0,Basic,True
C004523,2022-08,2,0.387,8,15,9.46,4,0,Basic,True
C004523,2022-09,3,0.552,18,17,12.21,4,0,Basic,True
C004523,2022-10,4,0.413,15,16,17.5,1,0,Basic,True
